what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1534613417728
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1534613417806
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1534613417815
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1534613417817
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1534613417837
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1534613417841
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1534613417860
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1534613417868
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1534613417903
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1534613417951
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1534613417955
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1534613417963
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1534613418019
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1534613418052
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1534613418053
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1534613418562
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1534613418566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534613422256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534613428060
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1534613429797
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1534613429802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534613441705
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1534613718589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534614210493
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1534614212472
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1534614212475
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1534614212568
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1534614212573
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1534614215109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534614217210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534614522670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534614577845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534614579643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534614579713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534614595913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1534614595941
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1534615142284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1534615143629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534615156804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534615163889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534615165744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534615702964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534615707483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616474923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616480288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616488490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616501296
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1534616514377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616515909
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1534616520739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616600530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616830740
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1534616832426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616844781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616847814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616852539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616873920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616880278
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1534616885890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616886469
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1534616886556
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534616887209
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1534616887405
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1534616887467
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534616887507
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1534616887689
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1534616887829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1534616890177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1534616891349
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1534616892336
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1534616892339
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1534616892341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534616893154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616901451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616901545
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1534616908180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534616914081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616920000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616933640
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1534616935335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616939266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616944663
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534616944829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534616944888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1534616947241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1534616948254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534616949287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616954784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616954909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534616956816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616959175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616978295
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1534616979548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616987701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534616998531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1534616998559
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534616998652
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534616998713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1534617004233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1534617004951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534617006130
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1534617008541
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1534617048114
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1534617048133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1534617048135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534617058841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534617058913
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534617058935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534617061330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534617185123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534619957601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534619965112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534619965605
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1534619970019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620007864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620162203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620163740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620259111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620288701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620324519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620335337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620337035
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1534620337109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620347154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620347335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620347458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620349595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620363202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620363383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620363500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620371887
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534620374174
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1534620393600
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1534620393615
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1534620393641
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1534620393652
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1534620393698
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1534620393700
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1534620393924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620404991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620408220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1534620410591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534620438639
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534620440618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534620441912
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534620455091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534620530328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1534620554524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534620575977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1534620614787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1534620615407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1534620615960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1534620616804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620621113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620625071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1534620626982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1534620635823
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1534620677678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620691489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620693344
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1534620693375
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1534620701661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620713995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620835357
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1534620843519
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1534620851665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534620853665
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.102.v201201262000,"org.eclipse.wst.common.modulecore.ui",1534620864916
started,bundle,org.eclipse.jst.common.ui,1.0.101.v201201262000,"org.eclipse.jst.common.ui",1534620864944
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1534620867866
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1534620867876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534621237790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534621250715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534621252335
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1534621252560
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1534621252963
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1534621252965
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1534621252966
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1534621252968
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1534621252970
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1534621252972
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1534621252974
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1534621252977
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1534621252978
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1534621252980
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1534621252980
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1534621252981
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1534621252981
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1534621252981
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1534621252983
